dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.55 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 onset.order.ltm.onset onset.order.stm.onset onset.weight.ltm onset.weight.stm onset.weight.ltm.onset onset.weight.stm.onset onset.probability onset.information.content onset.entropy onset.0 onset.3 onset.6 onset.9 onset.12 onset.18 onset.24 onset.36 onset.48 onset.72 probability information.content entropy information.gain 
66050922115221 4 14 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 62 96 4 600000 NA NA 6 132 2 0 0.8506056 0.14939441 1.0 1.0 0.011724269 6.4143586 2.786963 0.007153834 0.0067460877 0.007557537 0.007153834 0.007957485 0.011724269 0.007557537 0.01179438 0.011724269 0.008353931 0.57625395 0.017868133 0.008353931 0.017522117 0.11114987 0.007957485 0.017174892 0.007557537 0.022932203 0.0121649355 0.013265076 0.014349397 0.021268308 0.009137187 0.019581204 0.007557537 0.009137187 0.009908807 0.009137187 1 0 0.87625974 0.12374026 0.99999994 1.0 0.16679892 2.5838182 2.384876 0.055413924 0.015192062 0.16679892 0.44010472 0.08358765 0.17813459 0.015192062 0.015192062 0.015192062 0.015192062 0.0019555953 8.998177 5.1718283 2.961754 
66050922115221 4 15 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 60 96 4 600000 NA NA 6 138 1 1 0.09041632 0.9095837 0.99999994 1.0 0.006064562 7.365381 2.7534256 0.0059963176 0.005959029 0.006031411 0.0059963176 0.006064562 0.1227756 0.006031411 0.008335449 0.067226924 0.006095985 0.46688586 0.006609091 0.006095985 0.006595367 0.18452398 0.006064562 0.0065813507 0.006031411 0.0067867325 0.0063444427 0.0064030993 0.006456802 0.0067326096 0.0061543356 0.006673722 0.006031411 0.0061543356 0.0062076002 0.0061543356 1 0 0.7477233 0.25227678 1.0 1.0 0.20692709 2.2728057 2.8303132 0.13843663 0.03707486 0.20692709 0.03707486 0.3165849 0.03190916 0.03707486 0.08934471 0.03707486 0.06849806 0.0012549222 9.638186 5.5837364 1.8997991 
66050922115221 4 16 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 67 96 4 600000 NA NA 48 144 1 0 0.60268617 0.3973138 1.0 1.0 0.45168626 1.146607 3.523226 0.011335504 0.010873826 0.011785103 0.011335504 0.030730614 0.040909648 0.011785103 0.016154371 0.030730614 0.012652089 0.45168626 0.021682685 0.012652089 0.021384334 0.066527724 0.012223666 0.021083212 0.011785103 0.025875866 0.016512355 0.017556986 0.01856214 0.024531078 0.013481546 0.023135806 0.011785103 0.013481546 0.014278628 0.013481546 2 0 0.9991817 8.183207e-4 1.0 1.0 0.8374172 0.25598156 1.0429426 0.038344234 0.05787943 0.8374172 0.0046773218 0.0046773218 0.010283471 0.0046773218 0.0046773218 0.0046773218 0.03268916 0.37824985 1.4025886 4.5661664 2.9343274 
66050922115221 4 17 "shanx004" NA 0 0 1 0 NA 0 48 0 NA NA 72 96 4 600000 NA NA 12 192 2 1 0.80616593 0.19383407 0.99999994 1.0 0.10241557 3.287493 3.424399 0.006091114 0.0057615777 0.006416417 0.006091114 0.046020124 0.036824815 0.018837502 0.009783379 0.06895328 0.007055536 0.14846523 0.36702484 0.007055536 0.01423701 0.10241557 0.006737799 0.013969487 0.006416417 0.01837269 0.010074456 0.010935966 0.011781437 0.017106809 0.0076810066 0.015817964 0.006416417 0.0076810066 0.008294448 0.0076810066 2 0 0.9993962 6.0381496e-4 1.0 1.0 0.84876347 0.23656553 0.99811065 0.038678657 0.0030549557 0.0030549557 0.0030549557 0.03186216 0.0030549557 0.03440275 0.005598703 0.84876347 0.028474497 0.086926594 3.5240586 4.4225082 7.7794704 
66050922115221 4 18 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 600000 NA NA 12 204 2 2 0.00446502 0.9955349 1.0 1.0 0.32275248 1.6315 1.912298 0.002288905 0.0022882 0.0022895648 0.002288905 0.021168347 0.04022141 0.002315851 0.0022949202 0.021168347 0.002290769 0.5395296 0.002319559 0.002305933 0.0022996936 0.32275248 0.0022901846 0.0023170786 0.0023056688 0.002302944 0.0023071622 0.002296336 0.0022972834 0.0023020336 0.002291847 0.002301035 0.0022895648 0.002291847 0.0022928223 0.002291847 4 0 0.9393845 0.060615476 1.0 1.0 0.49830434 1.0049009 2.0559583 0.04309518 0.0049074977 0.0049074977 0.0049074977 0.49830434 0.281621 0.06952289 0.027004926 0.034029674 0.031699546 0.16082896 2.6364007 3.9682581 6.6436205 
66050922115221 4 19 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 600000 NA NA 24 216 2 2 0.18767463 0.81232536 1.0 1.0 0.43221617 1.210175 2.7061174 0.0051826737 0.005116 0.0052458295 0.0051826737 0.032915443 0.073109746 0.0064072628 0.005787114 0.032915443 0.005363079 0.2838118 0.007831446 0.007077064 0.0063152704 0.43221617 0.0053058555 0.0069647753 0.007043039 0.006701552 0.007237367 0.0059391204 0.006042979 0.006591097 0.0054701813 0.0064719967 0.0052458295 0.0054701813 0.005568908 0.0054701813 5 0 0.70655954 0.29344046 1.0 1.0 0.1956578 2.3535955 2.8931212 0.13501014 0.022130677 0.057441566 0.022130677 0.1956578 0.022130677 0.28070268 0.09496257 0.079804115 0.09002904 0.08456647 3.5637705 5.5992384 1.543279 
66050922115221 4 20 "shanx004" NA 0 0 1 0 NA 0 24 0 NA NA 72 96 4 600000 NA NA 12 240 3 3 0.12248652 0.87751347 1.0 1.0 0.41486844 1.2692742 2.7028184 0.0051369797 0.0050937524 0.00517775 0.0051369797 0.037292965 0.07835677 0.0058996943 0.005520461 0.037292965 0.0052529895 0.29615414 0.006725443 0.0062952274 0.0058442717 0.41486844 0.005216341 0.006229858 0.0062754583 0.006075165 0.00638793 0.0056146705 0.0056785583 0.006009626 0.00532122 0.005938528 0.00517775 0.00532122 0.005383705 0.00532122 4 0 0.97213167 0.027868342 0.99999994 1.0 0.5999973 0.73697215 1.786778 0.030551262 0.0042160614 0.0042160614 0.0042160614 0.22864524 0.011129539 0.5999973 0.02462106 0.029063195 0.06334413 0.24891993 2.0062463 4.4895964 0.63153964 
66050922115221 4 21 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 600000 NA NA 12 252 4 4 0.1611754 0.83882457 1.0 1.0 0.29895324 1.7420083 3.074933 0.0067425957 0.006668034 0.006813098 0.0067425957 0.045214735 0.09818568 0.00808982 0.0074126036 0.045214735 0.0069436724 0.32797706 0.0096117 0.008810944 0.007989969 0.29895324 0.0068799974 0.008690749 0.0087745525 0.008407908 0.008982069 0.0075795073 0.0076931976 0.008288757 0.007062593 0.008159963 0.006813098 0.007062593 0.007171924 0.007062593 6 0 0.9619624 0.038037572 0.99999994 1.0 0.604349 0.7265461 1.8981104 0.030551428 0.00519608 0.04703089 0.00519608 0.604349 0.20230386 0.025025034 0.025025034 0.02853859 0.02678409 0.1806721 2.4685543 4.9730453 2.4911366 
66050922115221 4 22 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 12 264 5 5 0.23304547 0.7669546 1.0 1.0 0.47638038 1.0698141 2.3876362 0.0039381296 0.003875317 0.0039978083 0.0039381296 0.022788566 0.052611906 0.0051248204 0.004516272 0.022788566 0.004109063 0.47638038 0.0065753898 0.005798267 0.0050336113 0.31077644 0.0040546916 0.005684248 0.005763672 0.005418715 0.005961799 0.004664041 0.0047655334 0.0053080353 0.0042112055 0.0051891925 0.0039978083 0.0042112055 0.0043057892 0.0042112055 4 0 0.9467291 0.053270895 1.0 1.0 0.37294608 1.422961 1.9993416 0.031626273 0.0047386037 0.05224254 0.0047386037 0.37294608 0.0047386037 0.43814427 0.035652395 0.028747179 0.026425524 0.17766419 2.4927752 4.386977 1.5046268 
66050922115221 4 23 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 6 276 3 3 0.40390754 0.5960924 1.0 1.0 0.50757366 0.9783108 2.6040936 0.0038456095 0.0037399242 0.0039471732 0.0038456095 0.03228607 0.05114507 0.0067706443 0.0048760897 0.16236493 0.0041394923 0.50757366 0.01232713 0.0041394923 0.005884415 0.123102054 0.00404502 0.005828754 0.0039471732 0.006686419 0.004948244 0.0051559093 0.0053519118 0.0064514894 0.0043194545 0.0062032035 0.0039471732 0.0043194545 0.0044889804 0.0043194545 2 0 0.99984634 1.5366939e-4 1.0 1.0 0.8747123 0.19311953 0.82006174 0.012851253 0.0016356818 0.0016356818 0.0016356818 0.8747123 0.0035046218 0.066090696 0.010979221 0.012847715 0.013781946 0.44398093 1.1714305 3.4233086 1.4639249 
66050922115221 4 24 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 62 96 4 600000 NA NA 6 282 3 3 0.45209053 0.5479095 1.0 1.0 0.39790714 1.3294963 2.6587458 0.0032484194 0.0031486615 0.0033445954 0.0032484194 0.026929991 0.39790714 0.006118469 0.004237194 0.048436925 0.0035275174 0.18786456 0.011965155 0.0035275174 0.005229353 0.23010625 0.0034375316 0.005174019 0.0033445954 0.00603334 0.0043074354 0.004510273 0.0047026156 0.0057965713 0.003699608 0.005547458 0.0033445954 0.003699608 0.0038625041 0.003699608 5 0 0.9857809 0.014219162 1.0 1.0 0.1353658 2.8850648 1.6049911 0.035405796 0.0064294585 0.1353658 0.0064294585 0.704476 0.008800563 0.029870737 0.034515146 0.027544715 0.011162376 0.05386302 4.214561 4.263737 1.0601723 
66050922115221 4 25 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 67 96 4 600000 NA NA 12 288 2 2 0.2149989 0.7850011 1.0 1.0 0.53569514 0.90051585 2.671603 0.005429015 0.005349079 0.005504872 0.005429015 0.14094144 0.055030134 0.005504872 0.010962045 0.032600548 0.005646053 0.53569514 0.006842318 0.005646053 0.0068085818 0.08555987 0.0055770935 0.0067742234 0.005504872 0.0072877584 0.0062086917 0.0063460553 0.0064733485 0.0071503203 0.005775409 0.0070024985 0.005504872 0.005775409 0.0058949767 0.005775409 1 0 0.9471216 0.052878372 1.0 1.0 0.6232927 0.68201834 2.0442924 0.051685438 0.018259812 0.6232927 0.018259812 0.028016327 0.11085766 0.05633879 0.028016327 0.04701331 0.018259812 0.33389485 1.5825343 4.7158957 3.963382 
66050922115221 4 26 "shanx004" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 6 300 2 2 0.28258872 0.7174112 1.0 1.0 0.4659294 1.1018168 2.8025246 0.0048403204 0.004746864 0.004929407 0.0048403204 0.041950475 0.09458528 0.007190355 0.005714934 0.0812401 0.0050962395 0.4659294 0.010934988 0.0050962395 0.0065181404 0.17523588 0.0050145844 0.0064749424 0.004929407 0.0071276566 0.0057739695 0.005942456 0.0060996185 0.0069515062 0.005250254 0.006763232 0.004929407 0.005250254 0.0053935843 0.005250254 2 0 0.97576547 0.024234606 0.99999994 1.0 0.69037443 0.53454906 1.7616187 0.042939402 0.006877105 0.03750005 0.006877105 0.69037443 0.0447216 0.09110131 0.029030187 0.038705878 0.011872817 0.32166573 1.6363659 4.5641446 2.790312 
66050922115221 4 27 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 72 96 4 600000 NA NA 6 306 3 3 0.50520664 0.49479333 1.0 0.99999994 0.4790018 1.061897 2.5629508 0.0031757122 0.0030669274 0.0032809635 0.0031757122 0.025963174 0.14893362 0.006443445 0.0042737247 0.045629025 0.0034821222 0.18897103 0.013633762 0.0034821222 0.005406437 0.4790018 0.0033830078 0.0053425473 0.0032809635 0.0063433438 0.004352972 0.0045826626 0.0048015933 0.006065811 0.0036724934 0.0057752444 0.0032809635 0.0036724934 0.0038536554 0.0036724934 7 0 0.829046 0.17095399 1.0 1.0 0.2731478 1.8722463 2.5180116 0.06914305 0.009810506 0.2731478 0.009810506 0.27548635 0.23271477 0.044186205 0.057435982 0.018454405 0.009810506 0.13083827 2.9341433 5.0809636 1.2140094 
66050922115221 4 28 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 67 96 4 600000 NA NA 6 312 4 3 0.23450083 0.7654992 1.0 1.0 0.50358593 0.98969007 2.6906219 0.005194565 0.0051111984 0.005273779 0.005194565 0.029969508 0.06947879 0.008912916 0.005962258 0.029969508 0.0054214722 0.50358593 0.011710801 0.007666667 0.0066497377 0.20659961 0.005349289 0.011331734 0.0076206387 0.007161782 0.007884264 0.006158577 0.006293437 0.0070145945 0.005557089 0.0068565737 0.005273779 0.005557089 0.0056826905 0.005557089 1 0 0.9977381 0.0022618738 1.0 1.0 0.8030763 0.316391 1.2099321 0.045161884 0.0064539476 0.8030763 0.0064539476 0.014173387 0.0757326 0.029585857 0.0064539476 0.0064539476 0.0064539476 0.40441793 1.3060812 3.900551 1.8728989 
66050922115221 4 29 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 65 96 4 600000 NA NA 6 318 3 3 0.60164905 0.39835092 1.0 1.0 0.43491077 1.2012086 2.5933142 0.0032034838 0.0030732306 0.0033303204 0.0032034838 0.025536347 0.040435947 0.00743974 0.0045625437 0.43491077 0.003574883 0.28335896 0.018163176 0.003574883 0.006036749 0.092449985 0.0034540351 0.0059518884 0.0033303204 0.0073023024 0.0046634744 0.00495798 0.0052413265 0.006923432 0.0038088318 0.006530302 0.0033303204 0.0038088318 0.004033627 0.0038088318 2 0 0.9988178 0.0011821999 1.0 1.0 0.006691733 7.223404 1.0999186 0.02860343 0.004868548 0.006691733 0.004868548 0.8105598 0.010336449 0.11035109 0.008514323 0.008514323 0.006691733 0.0029103067 8.424613 3.6932344 6.33071 
66050922115221 4 30 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 62 96 4 600000 NA NA 6 324 3 1 0.5582268 0.4417732 0.99999994 1.0 0.44784024 1.158944 2.822796 0.005711423 0.0054956363 0.0059209396 0.005711423 0.016962178 0.44784024 0.0059209396 0.007929471 0.01748193 0.0063233236 0.24223603 0.01041449 0.0063233236 0.01028169 0.089462325 0.006124747 0.01014752 0.0059209396 0.012267491 0.008092096 0.008565185 0.009018436 0.011675817 0.006706384 0.011059395 0.0059209396 0.006706384 0.0070728585 0.006706384 1 0 0.8726524 0.12734756 1.0 1.0 0.14857683 2.750719 2.4085464 0.063017726 0.017241325 0.14857683 0.436772 0.06530221 0.2001248 0.017241325 0.017241325 0.017241325 0.017241325 0.066538684 3.9096627 5.2313395 4.9663334 
66050922115221 4 31 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 57 96 4 600000 NA NA 6 330 2 2 0.30162242 0.6983776 1.0 1.0 0.0054536522 7.5185614 2.8075917 0.0055683306 0.0054536522 0.0056777876 0.0055683306 0.4536378 0.045791563 0.0056777876 0.014956949 0.028453933 0.0058831223 0.23525158 0.0077035646 0.0058831223 0.0076503316 0.07228963 0.0057825646 0.007596227 0.0056777876 0.008416242 0.0067217886 0.006931348 0.007127183 0.008194422 0.006073085 0.007957756 0.0056777876 0.006073085 0.0062502054 0.006073085 1 0 0.95629585 0.043704167 1.0 1.0 0.18330173 2.4477077 1.9535298 0.08714879 0.020096121 0.18330173 0.020096121 0.5961569 0.013043569 0.027034845 0.027034845 0.013043569 0.013043569 9.99664e-4 9.9662695 4.7611194 3.891179 
66050922115221 4 32 "shanx004" NA 0 0 1 0 NA 0 6 0 NA NA 60 96 4 600000 NA NA 48 336 0 0 0.12914903 0.8708509 1.0 1.0 0.06726599 3.8939788 3.9023373 0.012203805 0.06644307 0.012255595 0.012203805 0.06726599 0.11662726 0.012255595 0.0127458135 0.06752582 0.012354954 0.21872245 0.013317733 0.012354954 0.013288364 0.171028 0.012305951 0.013258549 0.012255595 0.01371311 0.012784607 0.0128964465 0.013002105 0.01358977 0.012449198 0.013458382 0.012255595 0.012449198 0.012538865 0.012449198 2 0 0.9938837 0.0061163264 1.0 1.0 0.7538433 0.4076634 1.4048885 0.06602324 0.09366585 0.7538433 0.008267438 0.008267438 0.036862798 0.008267438 0.008267438 0.008267438 0.008267438 0.050708015 4.3016424 5.3072186 4.3455534 
66050922115221 5 1 "shanx005" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 600000 NA NA 12 0 0 0 0.6470023 0.35299772 1.0 1.0 0.04806025 4.379012 4.673895 0.015077192 0.017418928 0.015077192 0.017418928 0.025479056 0.029011464 0.015077192 0.038449395 0.01959981 0.023609538 0.053100765 0.059056565 0.015077192 0.05671535 0.04806025 0.02165542 0.050614763 0.015077192 0.07321403 0.03989793 0.038449395 0.04806025 0.06688407 0.027276492 0.06579739 0.01959981 0.027276492 0.030691558 0.027276492 0 0 0.66492075 0.33507925 1.0 1.0 0.15402845 2.6987312 3.1508734 0.15402845 0.03732913 0.03732913 0.03732913 0.12481067 0.08233145 0.11696516 0.108844765 0.15402845 0.14700359 0.0074026454 7.077743 7.824766 NA 
66050922115221 5 2 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 600000 NA NA 12 12 1 0 0.70175856 0.29824147 1.0 0.99999994 0.006240383 7.3241496 3.7391253 0.006240383 0.007298249 0.006240383 0.007298249 0.011024485 0.057906352 0.006240383 0.017226161 0.008294396 0.010149896 0.096246965 0.08307504 0.006240383 0.02625949 0.3347437 0.009241984 0.045727726 0.006240383 0.034638975 0.06084828 0.017226161 0.02194247 0.0314029 0.011870502 0.030849895 0.008294396 0.011870502 0.013490721 0.011870502 1 0 0.9726414 0.027358595 0.99999994 1.0 0.5809192 0.78359056 1.7807084 0.036464922 0.004096853 0.004096853 0.004096853 0.5809192 0.26594716 0.021777518 0.019601872 0.03257445 0.030424388 0.0036251582 8.10774 5.519837 2.0775301 
66050922115221 5 3 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 600000 NA NA 36 24 0 0 0.3456891 0.65431094 1.0 1.0 0.15673651 2.6735868 4.579414 0.019232117 0.020483265 0.019232117 0.020483265 0.024439363 0.02602927 0.019232117 0.029945724 0.021604389 0.023565248 0.035313096 0.037309237 0.09441211 0.03653547 0.15673651 0.022625027 0.034451462 0.019232117 0.041727923 0.030510684 0.029945724 0.033546977 0.039803624 0.025257993 0.039465304 0.021604389 0.025257993 0.026759552 0.025257993 2 0 0.9257558 0.07424414 1.0 1.0 0.35169166 1.507617 2.1396446 0.04832952 0.007258375 0.02183295 0.007258375 0.35169166 0.007258375 0.4228729 0.052222963 0.042309634 0.03896529 0.055122923 4.181204 6.7190585 2.091331 
66050922115221 5 4 "shanx005" NA 0 0 1 0 NA 0 36 0 NA NA 75 96 4 600000 NA NA 12 60 1 1 0.12240068 0.87759936 1.0 1.0 0.0101075815 6.6284184 3.1049206 0.0101075815 0.01033568 0.0101075815 0.01033568 0.011002554 0.014294389 0.0101075815 0.011823309 0.010532547 0.010861574 0.015615481 0.015241002 0.3563282 0.012685984 0.32274738 0.010706109 0.013794111 0.0101075815 0.013297155 0.01443375 0.011823309 0.0123084 0.013076715 0.011131661 0.013037251 0.010532547 0.011131661 0.011361619 0.011131661 3 0 0.93041754 0.06958245 1.0 1.0 0.034472506 4.8584104 2.1237428 0.035948187 0.0058616195 0.0058616195 0.0058616195 0.11464162 0.17232731 0.54252946 0.034472506 0.039901353 0.04259468 3.4843368e-4 11.486829 5.2286634 1.0649896 
66050922115221 5 5 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 600000 NA NA 12 72 0 0 0.20406422 0.7959358 1.0 1.0 0.11044971 3.1785386 4.197994 0.017161157 0.017669681 0.017161157 0.017669681 0.019280156 0.01992144 0.017161157 0.021473853 0.018126803 0.01892554 0.02352624 0.024266446 0.11044971 0.02398099 0.2417395 0.018542934 0.023202877 0.11044971 0.025861852 0.021694122 0.021473853 0.022860914 0.025174215 0.019611018 0.025052194 0.018126803 0.019611018 0.020214068 0.019611018 1 0 0.8426475 0.15735242 1.0 1.0 0.43316472 1.2070123 2.5391703 0.07636196 0.010806199 0.15965478 0.010806199 0.43316472 0.010806199 0.11428658 0.06512644 0.057601403 0.06138547 0.047842916 4.3855505 6.73716 1.9929359 
66050922115221 5 6 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 12 84 1 1 0.13846362 0.8615363 1.0 1.0 0.0103799235 6.59006 2.868344 0.00837976 0.008547454 0.00837976 0.008547454 0.009068609 0.009272199 0.00837976 0.0097565325 0.008696878 0.008955095 0.0103799235 0.010600416 0.15351215 0.010515644 0.5141965 0.008831852 0.010282903 0.085585006 0.011068444 0.009824327 0.0097565325 0.010179827 0.01086789 0.009173917 0.01083212 0.008696878 0.009173917 0.009364398 0.009173917 2 0 0.95020086 0.049799137 1.0 1.0 0.5993927 0.7384265 2.002383 0.05933888 0.007160375 0.007160375 0.007160375 0.5993927 0.018492503 0.15249646 0.04725607 0.050771162 0.050771162 0.0062216506 7.328487 4.870729 0.88336897 
66050922115221 5 7 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 600000 NA NA 12 96 1 0 0.5188745 0.48112547 0.99999994 1.0 0.03643963 4.7783475 3.881761 0.008623945 0.009288657 0.008623945 0.009288657 0.036978737 0.037334125 0.008623945 0.0152500775 0.03643963 0.011060507 0.22215573 0.06025914 0.040173106 0.020193558 0.24099106 0.010500787 0.018568974 0.027669081 0.024467768 0.01565098 0.0152500775 0.017881006 0.02284733 0.012107782 0.022566795 0.009911919 0.012107782 0.013077063 0.012107782 3 0 0.8645863 0.13541368 1.0 1.0 0.35499728 1.4941201 2.429483 0.07478265 0.011308783 0.32218835 0.011308783 0.35499728 0.016715892 0.06296474 0.06721239 0.06721239 0.011308783 0.01293597 6.272468 6.311244 1.4110979 
66050922115221 5 8 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 24 108 1 0 0.9095776 0.090422384 0.99999994 1.0 0.03328172 4.9091263 3.272056 0.0066220113 0.007542552 0.0066220113 0.007542552 0.0111267725 0.50188506 0.0066220113 0.017987419 0.011186429 0.010243141 0.03328172 0.031019531 0.010694693 0.029425843 0.03214282 0.009351853 0.025402505 0.009022193 0.041199807 0.01882453 0.017987419 0.023775779 0.036536615 0.012003475 0.03575383 0.008452027 0.012003475 0.0137384115 0.012003475 4 0 0.9516972 0.048302814 0.99999994 1.0 0.588873 0.7639715 1.987204 0.04250197 0.006813738 0.0536898 0.006813738 0.588873 0.18854183 0.034513302 0.034513302 0.034513302 0.009225878 0.019598708 5.6730976 5.259261 2.187412 
66050922115221 5 9 "shanx005" NA 0 0 1 0 NA 0 24 0 NA NA 72 96 4 600000 NA NA 12 132 1 1 0.28538612 0.7146139 1.0 1.0 0.16419424 2.6065245 3.4660122 0.0072934194 0.007597441 0.0072934194 0.007597441 0.016243242 0.01632892 0.0072934194 0.009979183 0.29859003 0.008363157 0.18611129 0.021247791 0.061293475 0.011645646 0.16419424 0.008127663 0.011120633 0.037485998 0.012942681 0.010122629 0.009979183 0.010892099 0.012463975 0.008789818 0.012379567 0.007873725 0.008789818 0.009170126 0.008789818 5 0 0.9902361 0.009763918 1.0 1.0 0.027394975 5.1899447 1.5078433 0.027878456 0.0035575223 0.15877257 0.0035575223 0.7057326 0.03658812 0.027394975 0.027394975 0.0035575223 0.0055657746 0.004498097 7.7964697 4.9738526 2.9751325 
66050922115221 5 10 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 600000 NA NA 12 144 2 1 0.28716153 0.7128385 1.0 1.0 0.0069298064 7.1729693 3.536042 0.0069298064 0.0072205053 0.0069298064 0.0072205053 0.008163479 0.014132536 0.0069298064 0.009500183 0.037977632 0.007952981 0.17339301 0.019634048 0.17031673 0.011097314 0.23057437 0.007727664 0.017783182 0.14483598 0.012341384 0.014486758 0.009500183 0.010374929 0.011882131 0.008361304 0.011801164 0.007484745 0.008361304 0.00872537 0.008361304 1 0 0.8110728 0.18892713 1.0 1.0 0.3299751 1.5995709 2.6315622 0.12505 0.02744871 0.27203012 0.02744871 0.3299751 0.02120061 0.02120061 0.08293514 0.02744871 0.06526238 0.0022866635 8.77254 6.167609 1.2194846 
66050922115221 5 11 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 600000 NA NA 48 156 0 0 0.2068768 0.7931232 1.0 1.0 0.06797839 3.8787801 4.1707673 0.013685386 0.013986956 0.013685386 0.013986956 0.014995251 0.015415262 0.06546212 0.016465029 0.06797839 0.0147671085 0.13860299 0.018436013 0.10908894 0.01823095 0.1838384 0.014524593 0.017675616 0.06546212 0.019593095 0.016617144 0.016465029 0.017433422 0.019092277 0.015210813 0.019003721 0.01426548 0.015210813 0.015609815 0.015210813 1 0 0.99998635 1.3665689e-5 1.0 1.0 0.0021187435 8.882575 0.580034 0.03517066 0.0021187435 0.0021187435 0.0021187435 0.0021187435 0.0021187435 0.004661185 0.004661185 0.9198823 0.025000334 1.4402877e-4 12.761354 4.750673 5.362677 
66050922115221 5 12 "shanx005" NA 0 0 1 0 NA 0 48 0 NA NA 72 96 4 600000 NA NA 12 204 1 1 0.21928371 0.78071636 0.99999994 1.0 0.12787822 2.9671576 3.358027 0.007845072 0.008028434 0.007845072 0.008028434 0.008643195 0.017690357 0.044629656 0.009543739 0.077669114 0.008503873 0.40753934 0.010758902 0.0748754 0.010632097 0.12787822 0.008355915 0.010289124 0.044629656 0.011475971 0.009637222 0.009543739 0.010139748 0.011165282 0.008774953 0.011110395 0.008197994 0.008774953 0.009019127 0.008774953 0 0 0.61565477 0.38434523 1.0 1.0 0.16388701 2.6092265 3.0752432 0.1352312 0.04676622 0.04676622 0.04676622 0.067920074 0.04676622 0.067920074 0.2140897 0.16388701 0.16388701 0.020957578 5.576384 6.43327 2.336194 
66050922115221 5 13 "shanx005" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 600000 NA NA 12 216 1 1 0.16447437 0.8355257 1.0 1.0 0.1705848 2.551439 3.5096862 0.0062576816 0.006367067 0.0062576816 0.006367067 0.0067293597 0.008840472 0.14022237 0.0072486848 0.070917256 0.0066478346 0.10604763 0.009637647 0.1705848 0.007860261 0.20244335 0.006560889 0.008543982 0.14022237 0.008323703 0.008973646 0.0072486848 0.007585637 0.008154103 0.0068061566 0.008124018 0.006467664 0.0068061566 0.0069477214 0.0068061566 1 0 0.9090575 0.09094245 1.0 1.0 0.37632075 1.4099653 2.2308247 0.049133718 0.008015648 0.027345626 0.008015648 0.37632075 0.008015648 0.3734866 0.05565475 0.045261506 0.04875009 0.0641946 3.9614043 5.740512 1.833968 
